sample	timestamp	epoch_ns	target	comm	pid	glibc_heap_pd_kb	other_anon_pd_kb	file_backed_pd_kb	total_pd_kb	minflt	majflt	MemAvailable_kb	zram_used_kb	zram_orig_bytes	zram_compr_bytes	zram_mem_used_bytes
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	AppProcD	AppProcD	424	12684	18728	5140	36552	131828	507	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	AppProcB	AppProcB	896	6852	11780	6416	25048	110647	1475	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	cynara	cynara	205	1648	1032	212	2892	21741	842	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	AppProcA	AppProcA	2724	1216	3644	3732	8592	36023	79	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	systemd	systemd	1	1144	164	440	1748	27573	509	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1042708	79504	76836864	17352127	26746880
69	2026-08-13T23:21:25,751867934-0700	1786688485747003684	ServiceD	ServiceD	1037	588	2128	3224	5940	19694	547	1042708	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	AppProcD	AppProcD	424	12684	18728	5140	36552	131880	507	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	AppProcB	AppProcB	896	6852	11780	6416	25048	110647	1475	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	cynara	cynara	205	1648	1032	212	2892	21741	842	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	AppProcA	AppProcA	2724	1212	3644	3732	8588	36044	79	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	systemd	systemd	1	1144	164	440	1748	27573	509	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1042416	79504	76836864	17352127	26746880
70	2026-08-13T23:21:27,754135100-0700	1786688487748406683	ServiceD	ServiceD	1037	588	2128	3224	5940	19694	547	1042416	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	AppProcD	AppProcD	424	12684	18728	5140	36552	131880	507	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	AppProcB	AppProcB	896	6852	11780	6416	25048	110687	1475	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	cynara	cynara	205	1648	1032	212	2892	21741	842	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	AppProcA	AppProcA	2724	1212	3644	3732	8588	36044	79	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	systemd	systemd	1	1144	164	440	1748	27573	509	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1042860	79504	76836864	17352127	26746880
71	2026-08-13T23:21:29,754322433-0700	1786688489750068599	ServiceD	ServiceD	1037	588	2128	3224	5940	19694	547	1042860	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	AppProcD	AppProcD	424	12684	18728	5140	36552	131880	507	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	AppProcB	AppProcB	896	6852	11780	6416	25048	110687	1475	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	cynara	cynara	205	1648	1032	212	2892	21910	842	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	AppProcA	AppProcA	2724	1212	3644	3732	8588	36064	79	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	systemd	systemd	1	1144	164	440	1748	27573	509	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1042148	79504	76836864	17352127	26746880
72	2026-08-13T23:21:31,751111515-0700	1786688491746893015	ServiceD	ServiceD	1037	588	2128	3224	5940	19719	547	1042148	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	AppProcD	AppProcD	424	12684	18728	5140	36552	131932	507	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	AppProcB	AppProcB	896	6852	11780	6416	25048	110687	1475	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	cynara	cynara	205	1648	1032	212	2892	21910	842	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	AppProcA	AppProcA	2724	1212	3644	3732	8588	36065	79	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	systemd	systemd	1	1144	164	440	1748	27573	509	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1041720	79504	76836864	17352127	26746880
73	2026-08-13T23:21:33,750344265-0700	1786688493745991682	ServiceD	ServiceD	1037	588	2128	3224	5940	19719	547	1041720	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	AppProcD	AppProcD	424	12684	18728	5140	36552	131932	507	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	AppProcB	AppProcB	896	6852	11780	6416	25048	110727	1475	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	cynara	cynara	205	1648	1032	212	2892	21910	842	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	AppProcA	AppProcA	2724	1212	3644	3732	8588	36065	79	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	systemd	systemd	1	1144	164	440	1748	27574	509	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1041856	79504	76836864	17352127	26746880
74	2026-08-13T23:21:35,751265098-0700	1786688495746475264	ServiceD	ServiceD	1037	588	2128	3224	5940	19744	547	1041856	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	AppProcD	AppProcD	424	12684	18728	5140	36552	131984	507	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	AppProcB	AppProcB	896	6852	11780	6416	25048	110727	1475	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	cynara	cynara	205	1648	1032	212	2892	21910	842	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	AppProcA	AppProcA	2724	1212	3644	3732	8588	36085	79	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	systemd	systemd	1	1144	164	440	1748	27574	509	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1041968	79504	76836864	17352127	26746880
75	2026-08-13T23:21:37,753161514-0700	1786688497748222931	ServiceD	ServiceD	1037	588	2128	3224	5940	19744	547	1041968	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	AppProcD	AppProcD	424	12684	18728	5140	36552	131984	507	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	AppProcB	AppProcB	896	6852	11780	6416	25048	110767	1475	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	cynara	cynara	205	1648	1032	212	2892	21910	842	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	AppProcA	AppProcA	2724	1212	3644	3732	8588	36086	79	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	systemd	systemd	1	1144	164	440	1748	27574	509	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1041996	79504	76836864	17352127	26746880
76	2026-08-13T23:21:39,753111847-0700	1786688499748891930	ServiceD	ServiceD	1037	588	2128	3224	5940	19744	547	1041996	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	AppProcD	AppProcD	424	12684	18728	5140	36552	131984	507	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	AppProcB	AppProcB	896	6852	11780	6416	25048	110767	1475	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	cynara	cynara	205	1648	1032	212	2892	21910	842	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	AppProcA	AppProcA	2724	1212	3644	3732	8588	36108	79	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	systemd	systemd	1	1144	164	440	1748	27574	509	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1042196	79504	76836864	17352127	26746880
77	2026-08-13T23:21:41,751421596-0700	1786688501746548596	ServiceD	ServiceD	1037	588	2128	3224	5940	19769	547	1042196	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	AppProcD	AppProcD	424	12684	18728	5140	36552	132036	507	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	AppProcB	AppProcB	896	6852	11780	6416	25048	110767	1475	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	cynara	cynara	205	1648	1032	212	2892	21910	842	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	AppProcA	AppProcA	2724	1212	3644	3732	8588	36108	79	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	systemd	systemd	1	1144	164	440	1748	27574	509	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1041876	79504	76836864	17352127	26746880
78	2026-08-13T23:21:43,750793346-0700	1786688503746520013	ServiceD	ServiceD	1037	588	2128	3224	5940	19769	547	1041876	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	AppProcD	AppProcD	424	12684	18728	5140	36552	132036	507	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	AppProcB	AppProcB	896	6852	11780	6416	25048	110807	1475	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	cynara	cynara	205	1648	1032	212	2892	21910	842	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	AppProcA	AppProcA	2724	1212	3644	3732	8588	36108	79	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	systemd	systemd	1	1144	164	440	1748	27575	509	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1042024	79504	76836864	17352127	26746880
79	2026-08-13T23:21:45,752643262-0700	1786688505748051179	ServiceD	ServiceD	1037	588	2128	3224	5940	19794	547	1042024	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	AppProcD	AppProcD	424	12684	18724	5140	36548	132088	507	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	AppProcB	AppProcB	896	6852	11780	6416	25048	110807	1475	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	cynara	cynara	205	1648	1032	212	2892	21910	842	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	AppProcA	AppProcA	2724	1212	3644	3732	8588	36129	79	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	systemd	systemd	1	1144	164	440	1748	27575	509	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	enlightenment	enlightenment	258	2724	968	3036	6728	39250	877	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3633	428	1042356	79504	76836864	17352127	26746880
80	2026-08-13T23:21:47,755495512-0700	1786688507748900762	ServiceD	ServiceD	1037	588	2128	3224	5940	19794	547	1042356	79504	76836864	17352127	26746880
81	2026-08-13T23:21:49,751099344-0700	1786688509746342094	AppProcD	AppProcD	424	12684	18724	5140	36548	132088	507	1041580	79504	76836864	17352127	26746880
