sample	stage	timestamp	epoch_ns	target	comm	pid	glibc_heap_pd_kb	other_anon_pd_kb	file_backed_pd_kb	total_pd_kb	minflt	majflt	MemAvailable_kb	zram_used_kb	zram_orig_bytes	zram_compr_bytes	zram_mem_used_bytes
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	AppProcB	AppProcB	945	10540	13152	5636	29328	116773	1955	799316	93056	91799552	24702983	32501760
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	799316	93056	91799552	24702983	32501760
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	ServiceD	ServiceD	953	9536	6732	3364	19632	78420	714	799316	93056	91799552	24702983	32501760
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	799316	93056	91799552	24702983	32501760
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	ServiceL	ServiceL	579	6440	2196	1640	10276	26670	1167	799316	93056	91799552	24702983	32501760
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81363	103	799316	93056	91799552	24702983	32501760
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	ServiceB	ServiceB	692	4576	4424	2176	11176	23150	383	799316	93056	91799552	24702983	32501760
53	R1	2026-08-14T00:23:17,778439134-0700	1786692197774115384	ServiceC	ServiceC	676	3944	8568	1540	14052	131982	970	799316	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	AppProcD	AppProcD	543	29996	38572	6600	75168	357602	582	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	AppProcC	AppProcC	2671	15348	16576	4560	36484	101459	40	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	AppProcB	AppProcB	945	10540	13152	5636	29328	116813	1955	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	ServiceD	ServiceD	953	9536	6732	3364	19632	78429	714	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	ServiceL	ServiceL	579	6440	2196	1640	10276	26670	1167	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81363	103	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	ServiceB	ServiceB	692	4576	4428	2176	11180	23155	383	784976	93056	91799552	24702983	32501760
54	R1	2026-08-14T00:23:20,836966467-0700	1786692200828655967	ServiceC	ServiceC	676	3944	8568	1540	14052	131982	970	784976	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	AppProcD	AppProcD	543	29472	39244	6600	75316	357930	582	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	AppProcC	AppProcC	2671	15348	16576	4560	36484	101460	40	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	AppProcB	AppProcB	945	10540	13156	5636	29332	116815	1955	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	ServiceD	ServiceD	953	9536	6732	3364	19632	78458	714	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	ServiceL	ServiceL	579	6440	2196	1640	10276	26671	1167	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81364	103	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	808868	93056	91799552	24702983	32501760
55	R1	2026-08-14T00:23:22,802474133-0700	1786692202794616050	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	808868	93056	91799552	24702983	32501760
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	AppProcD	AppProcD	543	29472	39244	6600	75316	358538	582	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	AppProcC	AppProcC	2671	15348	16576	4560	36484	101460	40	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	AppProcB	AppProcB	945	10540	13156	5636	29332	116815	1955	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	ServiceD	ServiceD	953	9536	6732	3364	19632	78458	714	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	ServiceL	ServiceL	579	6440	2196	1640	10276	26701	1167	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81406	103	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	807348	92516	91246592	24542242	32489472
56	R1	2026-08-14T00:23:24,581136383-0700	1786692204570983383	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	807348	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	AppProcD	AppProcD	543	29472	39244	6600	75316	358605	582	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	AppProcC	AppProcC	2671	15348	16576	4560	36484	101461	40	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	AppProcB	AppProcB	945	10540	13156	5636	29332	116855	1955	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	ServiceD	ServiceD	953	9536	6732	3364	19632	78458	714	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	ServiceL	ServiceL	579	6440	2196	1640	10276	26701	1167	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81406	103	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	803684	92516	91246592	24542242	32489472
57	R1	2026-08-14T00:23:26,576083799-0700	1786692206569504466	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	803684	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	AppProcD	AppProcD	543	29472	39244	6600	75316	358672	582	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	AppProcC	AppProcC	2671	15348	16576	4560	36484	101461	40	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	AppProcB	AppProcB	945	10540	13156	5636	29332	116855	1955	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	ServiceD	ServiceD	953	9536	6732	3364	19632	78459	714	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	ServiceL	ServiceL	579	6440	2196	1640	10276	26701	1167	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81406	103	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	804224	92516	91246592	24542242	32489472
58	R1	2026-08-14T00:23:28,042035132-0700	1786692208036537215	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	804224	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	AppProcD	AppProcD	543	29472	39244	6600	75316	358672	582	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	AppProcC	AppProcC	2671	15348	16576	4560	36484	101461	40	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	AppProcB	AppProcB	945	10540	13156	5636	29332	116855	1955	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	ServiceD	ServiceD	953	9536	6732	3364	19632	78459	714	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	ServiceL	ServiceL	579	6440	2196	1640	10276	26731	1167	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81448	103	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	804292	92516	91246592	24542242	32489472
59	R1	2026-08-14T00:23:29,404214298-0700	1786692209398283132	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	804292	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	AppProcD	AppProcD	543	29472	39244	6600	75316	360243	582	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	AppProcC	AppProcC	2671	15348	16576	4560	36484	101461	40	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	AppProcB	AppProcB	945	10540	13156	5636	29332	116895	1955	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	ServiceD	ServiceD	953	9536	6732	3364	19632	78468	714	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	ServiceL	ServiceL	579	6440	2196	1640	10276	26731	1167	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81448	103	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	802848	92516	91246592	24542242	32489472
60	R1	2026-08-14T00:23:30,757292215-0700	1786692210736956715	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	802848	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	AppProcD	AppProcD	543	29472	39244	6600	75316	360268	582	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	AppProcC	AppProcC	2671	15348	16576	4560	36484	101463	40	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	AppProcB	AppProcB	945	10540	13156	5636	29332	116895	1955	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	ServiceD	ServiceD	953	9536	6732	3364	19632	78469	714	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	ServiceL	ServiceL	579	6440	2196	1640	10276	26731	1167	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	ServiceH[ServiceK]	ServiceH	3740	12452	25608	4324	42384	81448	103	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	805332	92516	91246592	24542242	32489472
61	R1	2026-08-14T00:23:32,219284798-0700	1786692212211454964	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	805332	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	AppProcD	AppProcD	543	29468	39244	6600	75312	360269	582	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	AppProcC	AppProcC	2671	15348	16576	4560	36484	101463	40	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	AppProcB	AppProcB	945	10540	13156	5636	29332	116895	1955	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	ServiceD	ServiceD	953	9536	6732	3364	19632	78469	714	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	ServiceL	ServiceL	579	6440	2196	1640	10276	26761	1167	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	ServiceH[ServiceK]	ServiceH	3740	12452	25604	4324	42380	81448	103	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	806828	92516	91246592	24542242	32489472
62	R1	2026-08-14T00:23:33,561040964-0700	1786692213554565714	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	806828	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	AppProcD	AppProcD	543	29468	39244	6600	75312	360269	582	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	AppProcC	AppProcC	2671	15348	16576	4560	36484	101463	40	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	AppProcB	AppProcB	945	10544	13156	5636	29336	116895	1955	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	ServiceD	ServiceD	953	9536	6732	3364	19632	78469	714	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	ServiceL	ServiceL	579	6440	2196	1640	10276	26761	1167	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	ServiceH[ServiceK]	ServiceH	3740	12448	25604	4324	42376	81488	103	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	806392	92516	91246592	24542242	32489472
63	R1	2026-08-14T00:23:34,927442297-0700	1786692214922815547	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	806392	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	AppProcD	AppProcD	543	29468	39248	6600	75316	360269	582	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	AppProcC	AppProcC	2671	15348	16576	4560	36484	101464	40	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	AppProcB	AppProcB	945	10540	13156	5636	29332	116935	1955	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	ServiceD	ServiceD	953	9536	6732	3364	19632	78469	714	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	ServiceL	ServiceL	579	6440	2196	1640	10276	26761	1167	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	ServiceH[ServiceK]	ServiceH	3740	12448	25604	4324	42376	81488	103	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	807888	92516	91246592	24542242	32489472
64	R1	2026-08-14T00:23:36,327462130-0700	1786692216319465963	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	807888	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	AppProcD	AppProcD	543	29468	39248	6600	75316	360272	582	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	AppProcC	AppProcC	2671	15348	16576	4560	36484	101464	40	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	AppProcB	AppProcB	945	10540	13156	5636	29332	116935	1955	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	ServiceD	ServiceD	953	9536	6732	3364	19632	78470	714	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	ServiceL	ServiceL	579	6440	2196	1640	10276	26761	1167	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	ServiceH[ServiceK]	ServiceH	3740	12448	25604	4324	42376	81488	103	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	805652	92516	91246592	24542242	32489472
65	R1	2026-08-14T00:23:37,680594880-0700	1786692217673681380	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	805652	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	AppProcD	AppProcD	543	29468	39248	6600	75316	360272	582	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	AppProcC	AppProcC	2671	15348	16576	4560	36484	101464	40	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	AppProcB	AppProcB	945	10540	13156	5636	29332	116935	1955	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	ServiceD	ServiceD	953	9536	6732	3364	19632	78470	714	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	ServiceL	ServiceL	579	6440	2196	1640	10276	26791	1167	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	ServiceH[ServiceK]	ServiceH	3740	12448	25604	4324	42376	81488	103	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	804220	92516	91246592	24542242	32489472
66	R1	2026-08-14T00:23:39,093618713-0700	1786692219089098879	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	804220	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	AppProcD	AppProcD	543	29472	39244	6600	75316	360272	582	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	AppProcC	AppProcC	2671	15348	16576	4560	36484	101464	40	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	AppProcB	AppProcB	945	10540	13156	5636	29332	116935	1955	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	ServiceD	ServiceD	953	9536	6732	3364	19632	78470	714	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	ServiceL	ServiceL	579	6440	2196	1640	10276	26791	1167	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	ServiceH[ServiceK]	ServiceH	3740	12448	25604	4324	42376	81528	103	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	804080	92516	91246592	24542242	32489472
67	R1	2026-08-14T00:23:40,416803546-0700	1786692220410669962	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	804080	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	AppProcD	AppProcD	543	29448	39244	6600	75292	361786	582	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	AppProcC	AppProcC	2671	15348	16576	4560	36484	101465	40	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	AppProcB	AppProcB	945	10540	13156	5636	29332	116975	1955	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	ServiceD	ServiceD	953	9536	6732	3364	19632	78479	714	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	ServiceL	ServiceL	579	6440	2196	1640	10276	26791	1167	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	ServiceH[ServiceK]	ServiceH	3740	12448	25604	4324	42376	81528	103	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	ServiceB	ServiceB	692	4576	4440	2176	11192	23199	383	798480	92516	91246592	24542242	32489472
68	R1	2026-08-14T00:23:41,840013962-0700	1786692221835203962	ServiceC	ServiceC	676	3944	8568	1540	14052	132027	970	798480	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	AppProcD	AppProcD	543	29448	39244	6600	75292	361787	582	798848	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	AppProcC	AppProcC	2671	15348	16576	4560	36484	101465	40	798848	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	AppProcB	AppProcB	945	10540	13156	5636	29332	116975	1955	798848	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	ServiceA	ServiceA	3953	2936	4136	2656	9728	353184	164	798848	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	ServiceD	ServiceD	953	9536	6732	3364	19632	78480	714	798848	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	ServiceE	ServiceE	545	8772	2120	7800	18692	28172	342	798848	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	ServiceL	ServiceL	579	6440	2196	1640	10276	26821	1167	798848	92516	91246592	24542242	32489472
69	R1	2026-08-14T00:23:43,172241045-0700	1786692223162115712	ServiceH[ServiceK]	ServiceH	3740	12448	25604	4324	42376	81528	103	798848	92516	91246592	24542242	32489472
